Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud;dir
445840,6600000000;4479823,8300000000;19/11/2022;16  HORTALEZA;16-03 CANILLAS;MALAGON, CALLE, DE;3;PMR;Línea;1;8;;-3.63885814;40.46732513;MALAGON, CALLE, DE3
444864,1800000000;4479596,8900000000;18/12/2013;16  HORTALEZA;16-03 CANILLAS;MANZANAR, CALLE, DEL;14;PMR;Batería;2;6;;-3.650356143;40.465216646;MANZANAR, CALLE, DEL14
444977,6000000000;4479606,3300000000;05/07/2017;16  HORTALEZA;16-03 CANILLAS;MANZANAR, CALLE, DEL;22;PMR;Línea;1;5,5;;-3.649019203;40.465309408;MANZANAR, CALLE, DEL22
445121,8000000000;4479619,4300000000;22/05/2019;16  HORTALEZA;16-03 CANILLAS;MANZANAR, CALLE, DEL;32;PMR;Batería;1;3,7;;-3.647319524;40.465436891;MANZANAR, CALLE, DEL32
444782,2100000000;4479290,0700000000;23/07/2019;16  HORTALEZA;16-03 CANILLAS;MATAPOZUELOS, CALLE, DE;53;PMR;Línea;1;7,62;;-3.651296195;40.462447884;MATAPOZUELOS, CALLE, DE53
444764,4600000000;4479327,8400000000;08/04/2019;16  HORTALEZA;16-03 CANILLAS;MATAPOZUELOS, CALLE, DE;S/N;PMR;Línea;3;18;;-3.651508819;40.462786445;MATAPOZUELOS, CALLE, DES/N
444829,1700000000;4479247,3700000000;01/04/2019;16  HORTALEZA;16-03 CANILLAS;MATAPOZUELOS, CALLE, DE;S/N;PMR;Línea;1;6,5;;-3.650738649;40.462065607;MATAPOZUELOS, CALLE, DES/N
444227,2000000000;4479139,0500000000;24/09/2013;16  HORTALEZA;16-03 CANILLAS;MATIAS TURRION, CALLE, DE;26;PMR;Línea;1;5,5;;-3.657828887;40.461050097;MATIAS TURRION, CALLE, DE26
444239,3500000000;4479179,1800000000;06/04/2005;16  HORTALEZA;16-03 CANILLAS;MATIAS TURRION, CALLE, DE;30;PMR;Línea;1;5,1;;-3.657689143;40.461412492;MATIAS TURRION, CALLE, DE30
444664,8900000000;4479140,8400000000;04/03/2014;16  HORTALEZA;16-03 CANILLAS;MAYORGA, CALLE, DE;6;PMR;Batería;1;5,34;;-3.652666996;40.46109536;MAYORGA, CALLE, DE6
444902,7700000000;4479438,3700000000;05/03/2021;16  HORTALEZA;16-03 CANILLAS;MENTRIDA, CALLE, DE;11;PMR;Línea;1;6;;-3.649887177;40.463791814;MENTRIDA, CALLE, DE11
444887,5200000000;4479701,1300000000;18/10/2023;16  HORTALEZA;16-03 CANILLAS;MENTRIDA, CALLE, DE;56;PMR;Línea;1;5,5;;-3.650089889;40.466157901;MENTRIDA, CALLE, DE56
445062,6700000000;4478791,1500000000;11/11/2013;16  HORTALEZA;16-03 CANILLAS;MILAN, CALLE, DE;33;PMR;Línea;1;5;;-3.647945194;40.457971824;MILAN, CALLE, DE33
445894,9900000000;4479523,3000000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;MONTALBOS, CALLE, DE;39;PMR;Línea;1;5;;-3.638191618;40.464621858;MONTALBOS, CALLE, DE39
446052,3200000000;4479518,9000000000;29/11/2017;16  HORTALEZA;16-03 CANILLAS;MONTALBOS, CALLE, DE;S/N;PMR;Línea;1;4,9;;-3.636335579;40.464592466;MONTALBOS, CALLE, DES/N
445594,6500000000;4479514,7700000000;27/09/2018;16  HORTALEZA;16-03 CANILLAS;MONTALBOS, CALLE, DE;S/N;PMR;Línea;1;5;;-3.6417333;40.464525315;MONTALBOS, CALLE, DES/N
444141,8100000000;4479413,7300000000;26/11/2009;16  HORTALEZA;16-03 CANILLAS;MONTEARAGON, CALLE, DE;3;PMR;Línea;1;5,5;;-3.658860211;40.4635188;MONTEARAGON, CALLE, DE3
444718,4400000000;4479208,7600000000;15/12/2015;16  HORTALEZA;16-03 CANILLAS;MONTEMAYOR DE PILILLA, CALLE, DE;11;PMR;Línea;1;5;;-3.652041269;40.461710602;MONTEMAYOR DE PILILLA, CALLE, DE11
444711,5700000000;4479220,9100000000;22/01/2020;16  HORTALEZA;16-03 CANILLAS;MONTEMAYOR DE PILILLA, CALLE, DE;11;PMR;Línea;1;6;;-3.652123316;40.461819923;MONTEMAYOR DE PILILLA, CALLE, DE11
444725,1600000000;4479218,8300000000;01/04/2019;16  HORTALEZA;16-03 CANILLAS;MONTEMAYOR DE PILILLA, CALLE, DE;48;PMR;Batería;1;3,7;;-3.651962888;40.461802333;MONTEMAYOR DE PILILLA, CALLE, DE48
446159,8000000000;4479567,0400000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;2;PMR;Batería;1;3;;-3.635071921;40.465033242;MOTA DEL CUERVO, CALLE, DE2
446324,2500000000;4479540,2100000000;25/11/2020;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;3;PMR;Batería;3;10,8;;-3.633130052;40.464802168;MOTA DEL CUERVO, CALLE, DE3
446363,5200000000;4479539,0000000000;07/03/2022;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;7;PMR;Batería;1;3,5;;-3.632666758;40.464793631;MOTA DEL CUERVO, CALLE, DE7
446611,9600000000;4479590,2600000000;22/11/2017;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;29;PMR;Batería;2;6,5;;-3.629740777;40.46527165;MOTA DEL CUERVO, CALLE, DE29
446423,3100000000;4479523,8000000000;27/10/2023;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;48;PMR;Batería;1;3,8;;-3.631960129;40.464660705;MOTA DEL CUERVO, CALLE, DE48
446525,0700000000;4479553,2700000000;03/12/2013;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;74;PMR;Línea;1;6;;-3.630762533;40.464932344;MOTA DEL CUERVO, CALLE, DE74
446183,3700000000;4479526,2100000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;8 D;PMR;Línea;2;11;;-3.634790484;40.464667007;MOTA DEL CUERVO, CALLE, DE8 D
446466,4100000000;4479614,7200000000;16/07/2013;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;S/N;PMR;Batería;2;7;;-3.631459536;40.465482154;MOTA DEL CUERVO, CALLE, DES/N
446582,7000000000;4479562,2500000000;20/03/2014;16  HORTALEZA;16-03 CANILLAS;MOTA DEL CUERVO, CALLE, DE;S/N;PMR;Batería;1;4,5;;-3.630083578;40.465016741;MOTA DEL CUERVO, CALLE, DES/N
446413,3200000000;4479645,8400000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;MOTILLA DEL PALANCAR, CALLE, DE;12;PMR;Batería;2;6;;-3.632088357;40.465759008;MOTILLA DEL PALANCAR, CALLE, DE12
446369,3200000000;4479637,5500000000;21/08/2009;16  HORTALEZA;16-03 CANILLAS;MOTILLA DEL PALANCAR, CALLE, DE;15;PMR;Línea;1;5,6;;-3.632606712;40.465681716;MOTILLA DEL PALANCAR, CALLE, DE15
446370,5800000000;4479681,9000000000;12/06/2023;16  HORTALEZA;16-03 CANILLAS;MOTILLA DEL PALANCAR, CALLE, DE;17;PMR;Línea;1;8;;-3.63259554;40.466081583;MOTILLA DEL PALANCAR, CALLE, DE17
444873,8200000000;4478925,3400000000;22/12/2011;16  HORTALEZA;16-03 CANILLAS;PALERMO, CALLE, DE;23;PMR;;1;5;;-3.650184083;40.459168217;PALERMO, CALLE, DE23
445029,8100000000;4478925,2400000000;30/10/2009;16  HORTALEZA;16-03 CANILLAS;PALERMO, CALLE, DE;34;PMR;;1;5,5;;-3.648344316;40.459177671;PALERMO, CALLE, DE34
444891,0100000000;4478999,3900000000;06/04/2005;16  HORTALEZA;16-03 CANILLAS;PALERMO, CALLE, DE;39;PMR;Línea;1;5;;-3.649987674;40.459836572;PALERMO, CALLE, DE39
445128,4300000000;4478929,8700000000;10/10/2007;16  HORTALEZA;16-03 CANILLAS;PALERMO, CALLE, DE;46;PMR;;1;6;;-3.647181613;40.459225226;PALERMO, CALLE, DE46
445100,7000000000;4478936,2500000000;01/04/2005;16  HORTALEZA;16-03 CANILLAS;PALERMO, CALLE, DE;49;PMR;;1;5;;-3.647509287;40.459281662;PALERMO, CALLE, DE49
444921,1300000000;4478760,3400000000;01/04/2005;16  HORTALEZA;16-03 CANILLAS;PARMA, CALLE, DE;31;PMR;;1;5;;-3.649611756;40.457684944;PARMA, CALLE, DE31
444919,7400000000;4478970,4300000000;06/04/2005;16  HORTALEZA;16-03 CANILLAS;PARMA, CALLE, DE;56;PMR;Línea;1;5;;-3.64964642;40.459577137;PARMA, CALLE, DE56
446582,4800000000;4479467,8200000000;21/02/2018;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;4;PMR;Línea;1;5,41;;-3.630078192;40.464166242;PEDROÑERAS, CALLE, DE LAS4
446532,0200000000;4479644,0200000000;22/01/2019;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;11;PMR;Línea;1;6,6;;-3.63068822;40.465750184;PEDROÑERAS, CALLE, DE LAS11
446544,5500000000;4479641,7400000000;28/04/2021;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;16;PMR;Línea;1;6;;-3.630540225;40.465730703;PEDROÑERAS, CALLE, DE LAS16
446434,4000000000;4479885,3600000000;22/03/2011;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;37;PMR;Batería;2;8;;-3.631859919;40.467917855;PEDROÑERAS, CALLE, DE LAS37
446517,3200000000;4479746,7500000000;15/06/2018;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;40;PMR;Línea;1;5;;-3.630870192;40.466675224;PEDROÑERAS, CALLE, DE LAS40
446486,0800000000;4479867,5000000000;20/08/2009;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;50;PMR;Línea;1;5,5;;-3.63124886;40.467760808;PEDROÑERAS, CALLE, DE LAS50
446619,3900000000;4479524,8300000000;16/03/2021;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;2 D;PMR;Línea;2;11,5;;-3.629647615;40.464681904;PEDROÑERAS, CALLE, DE LAS2 D
446418,0000000000;4479761,6000000000;03/03/2014;16  HORTALEZA;16-03 CANILLAS;PEDROÑERAS, CALLE, DE LAS;Fte 37;PMR;Batería;2;6,1;;-3.632042922;40.46680202;PEDROÑERAS, CALLE, DE LASFte 37
444926,3500000000;4479764,7800000000;24/07/2019;16  HORTALEZA;16-03 CANILLAS;PEGASO, CALLE, DE;54;PMR;Línea;1;6,5;;-3.64963731;40.466733036;PEGASO, CALLE, DE54
445140,6000000000;4478727,0300000000;28/08/2009;16  HORTALEZA;16-03 CANILLAS;PLAZA, CALLE, DE LA;1;PMR;;1;5,6;;-3.647020554;40.457398522;PLAZA, CALLE, DE LA1
445178,6600000000;4478847,2900000000;29/05/2023;16  HORTALEZA;16-03 CANILLAS;PLAZA, CALLE, DE LA;13;PMR;Línea;1;8;;-3.646582242;40.458485308;PLAZA, CALLE, DE LA13
444627,2800000000;4479000,3300000000;21/07/2009;16  HORTALEZA;16-03 CANILLAS;PUERTO DE SANTA MARIA, CALLE, DE;81;PMR;Línea;1;6,07;;-3.653098261;40.459827004;PUERTO DE SANTA MARIA, CALLE, DE81
444574,5200000000;4479082,5000000000;06/04/2005;16  HORTALEZA;16-03 CANILLAS;PUERTO DE SANTA MARIA, CALLE, DE;132;PMR;Línea;1;3;;-3.653727713;40.460563827;PUERTO DE SANTA MARIA, CALLE, DE132
444605,8800000000;4479068,1200000000;21/11/2018;16  HORTALEZA;16-03 CANILLAS;PUERTO REAL, CALLE, DE;3;PMR;Batería;1;3,5;;-3.653356493;40.460436573;PUERTO REAL, CALLE, DE3
444598,3100000000;4479113,6200000000;03/09/2020;16  HORTALEZA;16-03 CANILLAS;PUERTO REAL, CALLE, DE;10;PMR;Batería;1;3,7;;-3.653449886;40.460845608;PUERTO REAL, CALLE, DE10
446435,4200000000;4479407,2800000000;25/08/2016;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;9;PMR;Línea;2;10,9;;-3.631807494;40.46361139;RAMON POWER, CALLE, DE9
446396,8500000000;4479399,6300000000;03/02/2016;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;24;PMR;Batería;1;5;;-3.632261906;40.463540458;RAMON POWER, CALLE, DE24
446463,0400000000;4479398,3600000000;20/11/2019;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;26;PMR;Línea;1;6,3;;-3.631480965;40.463532723;RAMON POWER, CALLE, DE26
446512,3000000000;4479397,6000000000;26/08/2009;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;32;PMR;Línea;1;5,5;;-3.630900043;40.4635294;RAMON POWER, CALLE, DE32
446635,0700000000;4479393,0400000000;15/06/2023;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;38;PMR;Batería;1;3,7;;-3.629451606;40.463496569;RAMON POWER, CALLE, DE38
446947,4200000000;4479388,7700000000;19/02/2022;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;64;PMR;Línea;1;6;;-3.625767201;40.46347749;RAMON POWER, CALLE, DE64
446160,2800000000;4479412,6900000000;07/12/2007;16  HORTALEZA;16-03 CANILLAS;RAMON POWER, CALLE, DE;Fte 2;PMR;Línea;1;6;;-3.635053185;40.463642387;RAMON POWER, CALLE, DEFte 2
445243,0200000000;4478798,8600000000;01/04/2005;16  HORTALEZA;16-03 CANILLAS;RETAMAR, CALLE, DEL;8;PMR;;2;10;;-3.64581889;40.458053355;RETAMAR, CALLE, DEL8
444831,6200000000;4479214,4700000000;06/04/2005;16  HORTALEZA;16-03 CANILLAS;RIO ESGUEVA, CALLE, DEL;38;PMR;Línea;1;5;;-3.65070685;40.461769674;RIO ESGUEVA, CALLE, DEL38
444491,8600000000;4479100,0600000000;15/09/2008;16  HORTALEZA;16-03 CANILLAS;SANTA NATALIA, CALLE, DE;2;PMR;Línea;1;5,6;;-3.654704148;40.460716062;SANTA NATALIA, CALLE, DE2
445113,2100000000;4479484,2200000000;10/04/2023;16  HORTALEZA;16-03 CANILLAS;SERVATOR, CALLE, DE;12;PMR;Línea;1;8;;-3.647409134;40.464218038;SERVATOR, CALLE, DE12
445422,3600000000;4478817,2900000000;19/10/2018;16  HORTALEZA;16-03 CANILLAS;SILVANO, CALLE, DE;55;PMR;Línea;1;6,6;;-3.643705421;40.458230399;SILVANO, CALLE, DE55
446193,2000000000;4479314,6100000000;03/09/2020;16  HORTALEZA;16-03 CANILLAS;SILVANO, CALLE, DE;97;PMR;Línea;1;6,5;;-3.634656641;40.462760834;SILVANO, CALLE, DE97
446374,8800000000;4479310,9900000000;22/03/2011;16  HORTALEZA;16-03 CANILLAS;SILVANO, CALLE, DE;109;PMR;Línea;2;11;;-3.632513492;40.462740723;SILVANO, CALLE, DE109
446808,0900000000;4479301,8900000000;18/12/2015;16  HORTALEZA;16-03 CANILLAS;SILVANO, CALLE, DE;147;PMR;Línea;1;8;;-3.627403167;40.462685719;SILVANO, CALLE, DE147
446925,3800000000;4479299,7500000000;28/10/2008;16  HORTALEZA;16-03 CANILLAS;SILVANO, CALLE, DE;159;PMR;Línea;1;5,2;;-3.626019703;40.462674489;SILVANO, CALLE, DE159
445808,9000000000;4479819,0100000000;14/09/2018;16  HORTALEZA;16-03 CANILLAS;TORDOMAR, CALLE, DE;2;PMR;Batería;1;3,2;;-3.639232282;40.467280382;TORDOMAR, CALLE, DE2
445812,3200000000;4479623,2000000000;07/12/2022;16  HORTALEZA;16-03 CANILLAS;TORQUEMADA, CALLE, DE;6;PMR;Batería;2;7,4;;-3.639175215;40.465516073;TORQUEMADA, CALLE, DE6
445764,7700000000;4479664,2600000000;10/08/2012;16  HORTALEZA;16-03 CANILLAS;TORQUEMADA, CALLE, DE;10;PMR;;1;5;;-3.639739579;40.465883053;TORQUEMADA, CALLE, DE10
445788,4600000000;4479664,3500000000;21/11/2018;16  HORTALEZA;16-03 CANILLAS;TORQUEMADA, CALLE, DE;10;PMR;Batería;1;3,7;;-3.639460262;40.465885287;TORQUEMADA, CALLE, DE10
445836,1200000000;4479940,1300000000;24/03/2009;16  HORTALEZA;16-03 CANILLAS;TORQUEMADA, CALLE, DE;23;PMR;Batería;1;3,6;;-3.638921567;40.468372898;TORQUEMADA, CALLE, DE23
445930,4900000000;4479914,8500000000;01/07/2010;16  HORTALEZA;16-03 CANILLAS;TORQUEMADA, CALLE, DE;28;PMR;Línea;1;5,5;;-3.637806247;40.468151622;TORQUEMADA, CALLE, DE28
445910,0300000000;4479895,2500000000;04/10/2022;16  HORTALEZA;16-03 CANILLAS;TORQUEMADA, CALLE, DE;28;PMR;Línea;1;6;;-3.638045858;40.467973776;TORQUEMADA, CALLE, DE28
445723,5700000000;4479949,1200000000;13/04/2023;16  HORTALEZA;16-03 CANILLAS;TORRESANDINO, CALLE, DE;2;PMR;Batería;2;7,4;;-3.640249855;40.468446352;TORRESANDINO, CALLE, DE2
446109,5100000000;4479645,3600000000;21/03/2016;16  HORTALEZA;16-03 CANILLAS;TREFACIO, CALLE, DE;2;PMR;Línea;1;5,55;;-3.63567175;40.465735402;TREFACIO, CALLE, DE2
446206,0200000000;4479776,1800000000;21/12/2009;16  HORTALEZA;16-03 CANILLAS;TREFACIO, CALLE, DE;13;PMR;Batería;1;3,6;;-3.634544513;40.466920393;TREFACIO, CALLE, DE13
446251,3200000000;4479808,2300000000;30/10/2006;16  HORTALEZA;16-03 CANILLAS;TREFACIO, CALLE, DE;19;PMR;Batería;1;3,5;;-3.634012865;40.467211513;TREFACIO, CALLE, DE19
446368,6200000000;4479806,1500000000;01/01/1900;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;1;PMR;Línea;1;4,92;;-3.632629115;40.467200455;TRIBALDOS, CALLE, DE1
446437,6900000000;4479800,1400000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;4;PMR;Línea;1;5;;-3.631813911;40.467150722;TRIBALDOS, CALLE, DE4
446338,0800000000;4479839,4900000000;26/07/2017;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;5;PMR;Batería;2;6,4;;-3.632992198;40.467499023;TRIBALDOS, CALLE, DE5
446411,6500000000;4479799,6800000000;05/12/2017;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;6;PMR;Batería;1;3,2;;-3.632121131;40.467145394;TRIBALDOS, CALLE, DE6
446371,4900000000;4479823,5200000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;8;PMR;Batería;2;5;;-3.6325968;40.467356758;TRIBALDOS, CALLE, DE8
446376,9100000000;4479873,8500000000;14/08/2020;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;12;PMR;Batería;1;3,7;;-3.632537155;40.467810598;TRIBALDOS, CALLE, DE12
446165,2000000000;4479857,7000000000;24/07/2019;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;19;PMR;Línea;1;6,1;;-3.635032959;40.467651946;TRIBALDOS, CALLE, DE19
446274,4600000000;4479869,3100000000;31/03/2005;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;20;PMR;Línea;1;5;;-3.633745065;40.467763558;TRIBALDOS, CALLE, DE20
445738,4400000000;4479904,7400000000;21/03/2023;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;64;PMR;Línea;1;8;;-3.640070634;40.468048031;TRIBALDOS, CALLE, DE64
446150,0300000000;4479852,9900000000;03/07/2017;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;21 D;PMR;Línea;2;10;;-3.63521155;40.467608458;TRIBALDOS, CALLE, DE21 D
445987,2000000000;4479782,3500000000;11/08/2011;16  HORTALEZA;16-03 CANILLAS;TRIBALDOS, CALLE, DE;Fte 38;PMR;Batería;1;3,5;;-3.637125974;40.466961531;TRIBALDOS, CALLE, DEFte 38
444756,9700000000;4478826,7600000000;28/09/2011;16  HORTALEZA;16-03 CANILLAS;ULISES, CALLE, DE;47;PMR;;1;5;;-3.65155351;40.458272283;ULISES, CALLE, DE47
445105,8400000000;4478856,2700000000;03/09/2013;16  HORTALEZA;16-03 CANILLAS;ULISES, CALLE, DE;92;PMR;Línea;1;5,5;;-3.647441736;40.458561225;ULISES, CALLE, DE92
445284,3800000000;4479383,9800000000;22/05/2019;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;2;PMR;Línea;1;6,5;;-3.645381551;40.463326573;UTRILLAS, CALLE, DE2
445327,4500000000;4479348,0600000000;17/05/2018;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;3;PMR;Línea;3;16,4;;-3.644870473;40.463005831;UTRILLAS, CALLE, DE3
445344,3000000000;4479325,0800000000;17/05/2018;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;5;PMR;Línea;1;5,5;;-3.644669766;40.462800196;UTRILLAS, CALLE, DE5
445323,4000000000;4479319,1400000000;08/01/2016;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;8;PMR;Batería;2;7,2;;-3.644915794;40.462745078;UTRILLAS, CALLE, DE8
445491,1600000000;4479311,1900000000;13/05/2016;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;13;PMR;Batería;2;7,1;;-3.642936454;40.462684917;UTRILLAS, CALLE, DE13
445394,6800000000;4479318,4600000000;04/02/2021;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;16;PMR;Línea;1;6;;-3.644074921;40.462743703;UTRILLAS, CALLE, DE16
445414,0100000000;4479305,8600000000;06/04/2005;16  HORTALEZA;16-03 CANILLAS;UTRILLAS, CALLE, DE;18;PMR;Batería;2;6;;-3.64384591;40.462631747;UTRILLAS, CALLE, DE18
445169,3400000000;4479457,2600000000;15/09/2005;16  HORTALEZA;16-03 CANILLAS;VALDECALERAS, CALLE, DE;6;PMR;Línea;1;4,9;;-3.646744732;40.463979573;VALDECALERAS, CALLE, DE6
445655,1800000000;4479655,3800000000;03/07/2017;16  HORTALEZA;16-03 CANILLAS;VALDESPINA, CALLE, DE;8;PMR;Batería;1;3,2;;-3.641031426;40.465796193;VALDESPINA, CALLE, DE8
445656,9100000000;4479701,4200000000;25/01/2011;16  HORTALEZA;16-03 CANILLAS;VALDESPINA, CALLE, DE;10;PMR;Batería;1;3,1;;-3.641014868;40.466211071;VALDESPINA, CALLE, DE10
445207,4800000000;4479583,3800000000;16/02/2021;16  HORTALEZA;16-03 CANILLAS;VILLA DE CHURRIANA, CALLE, DE LA;13;PMR;Línea;1;6,5;;-3.646305732;40.465117696;VILLA DE CHURRIANA, CALLE, DE LA13
444978,1800000000;4480805,5500000000;17/02/2005;16  HORTALEZA;16-04 PINAR DEL REY;ABARZUZA, CALLE, DE;1522;PMR;Línea;1;5,18;;-3.649116319;40.476112355;ABARZUZA, CALLE, DE1522
444877,7500000000;4480795,1300000000;20/09/2000;16  HORTALEZA;16-04 PINAR DEL REY;ABARZUZA, CALLE, DE;1574;PMR;Línea;1;5,1;;-3.650300107;40.476011744;ABARZUZA, CALLE, DE1574
445018,0900000000;4480852,6900000000;21/05/2014;16  HORTALEZA;16-04 PINAR DEL REY;ABARZUZA, CALLE, DE;1605;PMR;Batería;1;3,69;;-3.648649588;40.476539839;ABARZUZA, CALLE, DE1605
444942,3000000000;4480945,3200000000;05/04/2005;16  HORTALEZA;16-04 PINAR DEL REY;ABIZANDA, CALLE, DE;4;PMR;Línea;2;10;;-3.64955171;40.477368966;ABIZANDA, CALLE, DE4
444674,0400000000;4480847,4300000000;04/07/2016;16  HORTALEZA;16-04 PINAR DEL REY;ABIZANDA, CALLE, DE;36;PMR;Línea;1;6,4;;-3.652707791;40.476469938;ABIZANDA, CALLE, DE36
444780,2400000000;4480889,9800000000;01/12/2005;16  HORTALEZA;16-04 PINAR DEL REY;ABIZANDA, CALLE, DE;65 B;PMR;Línea;2;10,03;;-3.651458743;40.476860409;ABIZANDA, CALLE, DE65 B
443831,0000000000;4479781,1200000000;01/04/2005;16  HORTALEZA;16-04 PINAR DEL REY;AGREDA, CALLE, DE;12;PMR;Línea;1;5;;-3.662558539;40.466807062;AGREDA, CALLE, DE12
445013,1500000000;4479974,2500000000;17/03/2021;16  HORTALEZA;16-04 PINAR DEL REY;AGUSTIN DE ITURBIDE, CALLE, DE;2;PMR;Línea;2;11,5;;-3.648631769;40.468626146;AGUSTIN DE ITURBIDE, CALLE, DE2
445162,1900000000;4480025,5700000000;29/04/2008;16  HORTALEZA;16-04 PINAR DEL REY;AGUSTIN DE ITURBIDE, CALLE, DE;14;PMR;Línea;1;5,5;;-3.646878174;40.469098206;AGUSTIN DE ITURBIDE, CALLE, DE14
445452,7800000000;4480145,7300000000;30/03/2005;16  HORTALEZA;16-04 PINAR DEL REY;AGUSTIN DE ITURBIDE, CALLE, DE;38;PMR;Línea;1;5,1;;-3.643460882;40.47019966;AGUSTIN DE ITURBIDE, CALLE, DE38
445020,0800000000;4481002,9700000000;23/07/2019;16  HORTALEZA;16-04 PINAR DEL REY;ALBATANA, CALLE, DE;1507;PMR;Línea;1;6,5;;-3.648639045;40.477893566;ALBATANA, CALLE, DE1507
445079,0100000000;4481011,7000000000;01/09/2017;16  HORTALEZA;16-04 PINAR DEL REY;ALDAYA, CALLE, DE;28;PMR;Línea;2;14,8;;-3.647944735;40.477976359;ALDAYA, CALLE, DE28
445109,4400000000;4480811,8200000000;21/02/2022;16  HORTALEZA;16-04 PINAR DEL REY;ALFACAR, CALLE, DE;1253;PMR;Batería;1;3;;-3.647568417;40.47617813;ALFACAR, CALLE, DE1253
444791,8800000000;4480094,1400000000;19/10/2011;16  HORTALEZA;16-04 PINAR DEL REY;ANGEL LUIS DE LA HERRAN, CALLE, DE;6;PMR;;1;5,24;;-3.651252134;40.469691675;ANGEL LUIS DE LA HERRAN, CALLE, DE6
444842,7900000000;4480108,8000000000;23/08/2002;16  HORTALEZA;16-04 PINAR DEL REY;ANGEL LUIS DE LA HERRAN, CALLE, DE;12;PMR;Línea;1;5,1;;-3.650652935;40.469826664;ANGEL LUIS DE LA HERRAN, CALLE, DE12
444964,8200000000;4480142,2100000000;16/02/2021;16  HORTALEZA;16-04 PINAR DEL REY;ANGEL LUIS DE LA HERRAN, CALLE, DE;36;PMR;Línea;1;6,5;;-3.649216415;40.470136462;ANGEL LUIS DE LA HERRAN, CALLE, DE36
445211,5300000000;4480227,1100000000;04/02/2021;16  HORTALEZA;16-04 PINAR DEL REY;ANGEL LUIS DE LA HERRAN, CALLE, DE;37;PMR;Batería;1;3,2;;-3.646313582;40.470917232;ANGEL LUIS DE LA HERRAN, CALLE, DE37
445785,5300000000;4480525,8500000000;18/09/2014;16  HORTALEZA;16-04 PINAR DEL REY;ARACATACA, CALLE, DE;2;PMR;Línea;1;6;;-3.639568321;40.473646516;ARACATACA, CALLE, DE2
446003,5300000000;4480486,5100000000;01/04/2005;16  HORTALEZA;16-04 PINAR DEL REY;ARACATACA, CALLE, DE;20;PMR;Línea;1;5;;-3.636993392;40.473306122;ARACATACA, CALLE, DE20
